	wlsubj	run	task	trial_id	cond	sacc_idx	sacc_label	index	event	eye	start_time	end_time	duration	x_start	y_start	x_end	y_end	amp_deg	peak_v	trial_start	trial_end	target_x	target_y	sac_x_deg	sac_y_deg	sac_ang	sac_ecc	target_theta	sacc_theta	ang_dist	fix_duration	x_centered	y_centered
8	135	3	wm	0	32	8	corrective	117	ESACC	R	2752632	2752691	60	1297.7	500.1	1309.9	494.6	0.27	71	2736855	2752898	6.976194520556306	0.5768102039320783	7.952272727272729	1.0318181818181813	7.392902278302437	8.018933238857661	0.0824949947760673	0.1290304860345676	-2.6662872466800023	32	0.3730303275240979	8.010252097406392
9	135	3	wm	0	32	9	last	118	ESACC	R	2752723	2752759	37	1310.4	497.6	1304.6	513.9	0.62	86	2736855	2752898	6.976194520556306	0.5768102039320783	7.831818181818179	0.5931818181818187	4.331312050356063	7.8542498497615485	0.0824949947760673	0.0755956562100197	0.3953029812663722	139	-0.05418869898855245	7.854062915929642
10	135	3	wm	1	40	0	first	231	ESACC	R	2769756	2769790	35	1007.1	542.7	688.9	581.7	4.62	260	2752898	2770934	-6.468563150298453	-2.675386097482184	-6.161363636363637	-0.9477272727272738	-171.25542588999346	6.233826180041854	-2.749418927886309	-2.988971043685526	13.725325208724309	184	-1.4790847001947212	6.055815163347136
11	135	3	wm	1	40	1	corrective	232	ESACC	R	2769974	2769997	24	695.5	581.5	637.0	586.2	0.82	109	2752898	2770934	-6.468563150298453	-2.675386097482184	-7.340909090909091	-1.050000000000001	-171.85996425837197	7.415621773053945	-2.749418927886309	-2.999522228668365	14.329863577102785	44	-1.8353964024121956	7.184898491071681
12	135	3	wm	1	40	2	corrective	233	ESACC	R	2770041	2770046	6	651.1	595.4	639.3	581.2	0.56	59	2752898	2770934	-6.468563150298453	-2.675386097482184	-7.288636363636365	-0.9363636363636374	-172.67936816224054	7.3485370585461744	-2.749418927886309	-3.0138235246945677	15.149267480971394	670	-1.9204270119163611	7.09316269323695
13	135	3	wm	1	40	3	response	234	ESACC	R	2770716	2770731	16	655.3	588.2	662.5	595.7	0.3	87	2752898	2770934	-6.468563150298453	-2.675386097482184	-6.761363636363637	-1.265909090909092	-169.39546203659245	6.87884903523742	-2.749418927886309	-2.956508550475597	11.8653613553233	203	-1.4143779108094983	6.73187189234918
14	135	3	wm	2	38	0	first	360	ESACC	R	2788841	2788928	88	1033.3	547.5	780.0	450.7	5.06	368	2770934	2789970	-6.402681388694273	2.8294294539479106	-4.090909090909091	2.0295454545454548	153.61347949667024	4.566682816021796	2.725484023704561	2.6810609926616973	2.545252191934744	79	-0.20279917629796987	4.5621775980601225
15	135	3	wm	2	38	1	corrective	361	ESACC	R	2789007	2789061	55	764.1	439.4	698.7	415.6	1.27	215	2770934	2789970	-6.402681388694273	2.8294294539479106	-5.938636363636363	2.8272727272727267	154.54176204487104	6.577299820890354	2.725484023704561	2.6972625795166043	1.6169696437339378	34	-0.18559626115902125	6.574680749795238
16	135	3	wm	2	38	2	corrective	362	ESACC	R	2789095	2789132	38	697.8	404.6	699.2	416.5	0.45	89	2770934	2789970	-6.402681388694273	2.8294294539479106	-5.927272727272726	2.8068181818181817	154.660435073182	6.5582612245362855	2.725484023704561	2.6993338145939427	1.4982966154229935	200	-0.17148035686405189	6.556018973162445
17	135	3	wm	2	38	3	response	363	ESACC	R	2789332	2789373	42	699.5	420.8	674.1	409.1	0.56	82	2770934	2789970	-6.402681388694273	2.8294294539479106	-6.497727272727272	2.975	155.3992113461539	7.146403620755253	2.725484023704561	2.712227892992915	0.7595203424510745	536	-0.09473088602718453	7.145775729056734
18	135	3	wm	2	38	4	last	364	ESACC	R	2789909	2789925	17	686.0	419.3	691.6	426.2	0.27	66	2770934	2789970	-6.402681388694273	2.8294294539479106	-6.1	2.5863636363636364	157.02334500541636	6.625652938352878	2.725484023704561	2.7405743728395087	-0.8646133168113814	45	0.09997962144873561	6.624898560340308
19	135	3	wm	3	36	0	first	477	ESACC	R	2806168	2806254	87	988.7	508.4	858.6	189.8	11.91	671	2789970	2806997	-0.8840918215215665	6.943945683191846	-2.3045454545454542	7.959090909090909	106.14831130884352	8.28601580080799	1.6974333655599043	1.8526375277712508	-8.892543457573959	138	1.2808673259051977	8.186417821285946
20	135	3	wm	3	36	1	corrective	478	ESACC	R	2806392	2806616	225	883.5	211.3	852.1	219.8	0.52	126	2789970	2806997	-0.8840918215215665	6.943945683191846	-2.4522727272727267	7.277272727272727	108.62262735457732	7.6793450160826255	1.6974333655599043	1.895822489504232	-11.366859503307756	44	1.5135244739129678	7.528717257468203
21	135	3	wm	3	36	2	response	479	ESACC	R	2806660	2806731	72	857.3	230.9	858.2	224.6	0.23	77	2789970	2806997	-0.8840918215215665	6.943945683191846	-2.3136363636363626	7.168181818181818	107.8882499613644	7.53231331010951	1.6974333655599043	1.883005186040454	-10.632482110094855	266	1.3897763313020381	7.402990311394817
22	135	3	wm	4	33	0	first	587	ESACC	R	2823905	2823956	52	1005.0	544.1	1321.8	353.1	8.39	315	2806997	2825033	5.685553456227832	4.083439958708314	8.22272727272727	4.247727272727272	27.320141291239008	9.255075947020853	0.6228453390228411	0.4768264176421757	8.366267924164704	46	-1.3466189483496283	9.156584963460432
23	135	3	wm	4	33	1	response	588	ESACC	R	2824002	2824318	317	1312.3	353.3	1259.7	363.1	0.8	104	2806997	2825033	5.685553456227832	4.083439958708314	6.811363636363637	4.020454545454545	30.55152316594053	7.909407647785198	0.6228453390228411	0.5332246707449841	5.1348860494631845	41	-0.707897887072008	7.8776652582044875
24	135	3	wm	4	33	2	corrective	589	ESACC	R	2824359	2824433	75	1265.1	360.3	1259.6	358.3	0.11	79	2806997	2825033	5.685553456227832	4.083439958708314	6.809090909090907	4.129545454545454	31.235776935164925	7.96347064221508	0.6228453390228411	0.5451671519371313	4.450632280238789	15	-0.6179660669883559	7.939457324620645
25	135	3	wm	4	33	3	corrective	590	ESACC	R	2824448	2824495	48	1273.1	360.0	1269.9	363.1	0.12	93	2806997	2825033	5.685553456227832	4.083439958708314	7.043181818181821	4.020454545454545	29.718990752155356	8.109899190250955	0.6228453390228411	0.518694238994857	5.96741846324836	27	-0.8431286908993625	8.065953067469177
26	135	3	wm	4	33	4	corrective	591	ESACC	R	2824522	2824677	156	1268.3	366.3	1264.6	354.5	0.44	130	2806997	2825033	5.685553456227832	4.083439958708314	6.922727272727271	4.215909090909091	31.34122266484873	8.105432891300246	0.6228453390228411	0.5470075271022815	4.345186550554989	40	-0.6141092379619773	8.08213537372529
27	135	3	wm	4	33	5	corrective	592	ESACC	R	2824717	2824735	19	1259.4	342.7	1270.0	359.5	0.64	96	2806997	2825033	5.685553456227832	4.083439958708314	7.045454545454546	4.102272727272728	30.21044878812329	8.152733975850785	0.6228453390228411	0.5272717998578823	5.475960427280418	51	-0.7779999621767966	8.115527545381424
28	135	3	wm	4	33	6	last	593	ESACC	R	2824786	2824802	17	1270.6	353.2	1272.6	347.2	0.23	93	2806997	2825033	5.685553456227832	4.083439958708314	7.104545454545453	4.381818181818182	31.66473464226718	8.347149015934415	0.6228453390228411	0.5526538762778711	4.021674573136534	231	-0.5854176127645857	8.32659491706423
29	135	3	wm	5	44	0	first	693	ESACC	R	2841007	2841059	53	1063.4	553.9	1077.5	808.2	9.53	580	2825033	2842069	0.8094316671880097	-6.953043964779257	2.6704545454545454	-6.095454545454547	-66.34149091359347	6.6547647287519744	-1.4549039799294186	-1.157877447124107	-17.01836673314845	126	1.9477048464991504	6.363359130676585
30	135	3	wm	5	44	1	corrective	694	ESACC	R	2841185	2841198	14	1081.0	818.0	1087.8	826.0	0.31	77	2825033	2842069	0.8094316671880097	-6.953043964779257	2.904545454545453	-6.5	-65.92236991470548	7.119437077292042	-1.4549039799294186	-1.1505624057292645	-17.43748773203641	115	2.1334466294903156	6.792259548680178
31	135	3	wm	5	44	2	corrective	695	ESACC	R	2841313	2841328	16	1099.6	830.2	1082.4	810.1	0.78	62	2825033	2842069	0.8094316671880097	-6.953043964779257	2.781818181818184	-6.138636363636365	-65.62160649152042	6.739537729077041	-1.4549039799294186	-1.1453130937251164	-17.73825115522146	32	2.053328207732143	6.41912860698276
32	135	3	wm	5	44	3	corrective	696	ESACC	R	2841360	2841424	65	1085.9	810.9	1077.3	817.9	0.28	102	2825033	2842069	0.8094316671880097	-6.953043964779257	2.6659090909090897	-6.3159090909090905	-67.11567014383996	6.85549260998944	-1.4549039799294186	-1.1713894236924631	-16.244187502901966	28	1.917698041419022	6.581809260952301
33	135	3	wm	5	44	4	response	697	ESACC	R	2841452	2841556	105	1077.2	811.6	1089.4	822.9	0.45	81	2825033	2842069	0.8094316671880097	-6.953043964779257	2.940909090909093	-6.429545454545454	-65.42038545615156	7.070219305867242	-1.4549039799294186	-1.1418011241336572	-17.93947219059035	77	2.1777132155680157	6.726482452500584
34	135	3	wm	5	44	5	corrective	698	ESACC	R	2841633	2841648	16	1081.8	812.3	1086.6	827.8	0.57	74	2825033	2842069	0.8094316671880097	-6.953043964779257	2.877272727272725	-6.54090909090909	-66.2558430430546	7.145781278673774	-1.4549039799294186	-1.1563826097858814	-17.104014603687343	154	2.1016264030011165	6.829740591329453
35	135	3	wm	5	44	6	corrective	699	ESACC	R	2841802	2841816	15	1086.8	811.0	1088.9	830.8	0.73	91	2825033	2842069	0.8094316671880097	-6.953043964779257	2.9295454545454565	-6.6090909090909085	-66.09420690722663	7.229268235089637	-1.4549039799294186	-1.153561527025483	-17.265650739515266	193	2.145664409875888	6.903509502786824
36	135	3	wm	5	44	7	last	700	ESACC	R	2842009	2842027	19	1082.9	828.6	1090.2	822.6	0.24	65	2825033	2842069	0.8094316671880097	-6.953043964779257	2.9590909090909103	-6.422727272727273	-65.26344244184315	7.071608348042133	-1.4549039799294186	-1.1390619517959706	-18.09641520489878	42	2.196561477490027	6.72181242699512
37	135	3	wm	6	41	0	first	808	ESACC	R	2860003	2860042	40	1006.3	523.6	694.8	657.2	6.63	342	2842069	2861097	-5.92052463686969	-3.734620198121761	-6.027272727272728	-2.6636363636363645	-156.1578969937594	6.589611157466849	-2.5788390673962325	-2.7254694555312566	8.401302388502026	317	-0.9627785360414381	6.518898119862704
38	135	3	wm	6	41	1	corrective	809	ESACC	R	2860359	2860374	16	696.9	647.2	703.2	660.6	0.51	67	2842069	2861097	-5.92052463686969	-3.734620198121761	-5.836363636363635	-2.740909090909092	-154.84402160143978	6.44792394034668	-2.5788390673962325	-2.7025380039743467	7.087426996182389	105	-0.7955688171142288	6.398655592992275
39	135	3	wm	6	41	2	response	810	ESACC	R	2860479	2860492	14	709.0	666.0	681.9	662.4	0.4	68	2842069	2861097	-5.92052463686969	-3.734620198121761	-6.320454545454546	-2.7818181818181813	-156.24429188829706	6.905552697492884	-2.5788390673962325	-2.726977330897852	8.487697283039683	42	-1.0192391608597768	6.829920174557028
40	135	3	wm	6	41	3	corrective	811	ESACC	R	2860534	2860625	92	688.9	660.6	702.8	674.6	0.56	80	2842069	2861097	-5.92052463686969	-3.734620198121761	-5.845454545454547	-3.059090909090909	-152.3756714466374	6.597528024423835	-2.5788390673962325	-2.6594571666809337	4.61907684138002	182	-0.5313042169943373	6.576100049578162
41	135	3	wm	6	41	4	last	812	ESACC	R	2860807	2860817	11	705.8	674.7	716.6	688.6	0.54	77	2842069	2861097	-5.92052463686969	-3.734620198121761	-5.531818181818181	-3.377272727272728	-148.5951973456087	6.481279462503864	-2.5788390673962325	-2.5934754463316105	0.8386027403513439	280	-0.09485907527272593	6.4805852534252475
42	135	3	wm	7	37	0	first	899	ESACC	R	2876941	2876989	49	1039.7	540.6	881.6	268.6	10.38	550	2861097	2878132	-3.337200080991721	6.15329957172807	-1.7818181818181813	6.168181818181818	106.11255222774614	6.420384955375075	2.0677419842242912	1.8520134140686135	12.360336590312208	101	-1.3743422583041334	6.271564902976457
43	135	3	wm	7	37	1	corrective	900	ESACC	R	2877090	2877099	10	880.2	274.2	878.3	286.8	0.46	62	2861097	2878132	-3.337200080991721	6.15329957172807	-1.8568181818181828	5.754545454545454	107.88332458106808	6.046698863740473	2.0677419842242912	1.8829192219373705	10.58956423699025	53	-1.1112158620029888	5.943716552527827
44	135	3	wm	7	37	2	corrective	901	ESACC	R	2877152	2877220	69	875.1	288.7	839.2	246.8	1.61	202	2861097	2878132	-3.337200080991721	6.15329957172807	-2.7454545454545443	6.663636363636363	112.39192835117822	7.2070500378402995	2.0677419842242912	1.9616092023936216	6.080960466880118	532	-0.7634690762403312	7.1664974162807455
45	135	3	wm	7	37	3	corrective	902	ESACC	R	2877752	2877766	15	845.7	257.0	848.2	245.6	0.42	63	2861097	2878132	-3.337200080991721	6.15329957172807	-2.5409090909090897	6.6909090909090905	110.79454556305456	7.157128158072507	2.0677419842242912	1.933729613326177	7.678343255003764	149	-0.9562753627427429	7.092955723933824
46	135	3	wm	7	37	4	corrective	903	ESACC	R	2877915	2877940	26	849.6	235.4	818.9	250.3	0.68	61	2861097	2878132	-3.337200080991721	6.15329957172807	-3.2068181818181825	6.584090909090909	115.96865585931742	7.323519369156691	2.0677419842242912	2.024034873857303	2.504232958740921	160	-0.319987967183345	7.316525381031018
47	135	3	wm	7	37	5	response	904	ESACC	R	2878100	2878114	15	840.7	270.7	833.8	257.8	0.48	44	2861097	2878132	-3.337200080991721	6.15329957172807	-2.868181818181819	6.413636363636363	114.09422048278746	7.025752511091423	2.0677419842242912	1.9913198049209957	4.378668335270877	18	-0.5364008341031857	7.005246069359794
48	135	3	wm	8	43	0	first	1010	ESACC	R	2896019	2896057	39	1021.2	532.7	875.4	784.2	9.66	492	2878132	2897176	-2.409099871709162	-6.572384484198325	-1.9227272727272733	-5.550000000000001	-109.10799603684268	5.873617298163821	-1.9221372489998676	-1.9042937710958288	-1.0223559757363274	323	0.10480019905259443	5.872682273337099
49	135	3	wm	8	43	1	corrective	1011	ESACC	R	2896380	2896402	23	866.0	784.9	843.7	788.9	0.34	63	2878132	2897176	-2.409099871709162	-6.572384484198325	-2.643181818181817	-5.656818181818181	-115.04461155029094	6.243877166161719	-1.9221372489998676	-2.0079072582304747	4.914259537711911	47	-0.534881030661866	6.22092471817123
50	135	3	wm	8	43	2	corrective	1012	ESACC	R	2896449	2896459	11	840.6	780.3	849.3	795.8	0.59	66	2878132	2897176	-2.409099871709162	-6.572384484198325	-2.515909090909092	-5.813636363636363	-113.40102918053242	6.3346796542772426	-1.9221372489998676	-1.9792213343504577	3.2706771679534064	207	-0.3614130364206218	6.3243613858965455
51	135	3	wm	8	43	3	corrective	1013	ESACC	R	2896666	2896683	18	841.3	800.9	837.6	797.4	0.14	84	2878132	2897176	-2.409099871709162	-6.572384484198325	-2.7818181818181813	-5.85	-115.4322314187105	6.477732041130924	-1.9221372489998676	-2.014672501180544	5.301879406131504	35	-0.598563486649144	6.450018151070943
52	135	3	wm	8	43	4	response	1014	ESACC	R	2896718	2896724	7	840.9	795.0	844.1	802.3	0.27	55	2878132	2897176	-2.409099871709162	-6.572384484198325	-2.6340909090909084	-5.961363636363635	-113.83874018317172	6.517383778964841	-1.9221372489998676	-1.9868608325187196	3.7083881705927126	139	-0.4215339784716646	6.503737419923092
53	135	3	wm	8	43	5	corrective	1015	ESACC	R	2896863	2896920	58	845.7	804.9	851.7	800.8	0.17	81	2878132	2897176	-2.409099871709162	-6.572384484198325	-2.4613636363636355	-5.927272727272726	-112.5511930760835	6.418011602816271	-1.9221372489998676	-1.9643888962255016	2.420841063504489	70	-0.27109088667834136	6.4122837324189135
54	135	3	wm	8	43	6	corrective	1016	ESACC	R	2896990	2897015	26	849.7	798.6	864.1	801.6	0.23	72	2878132	2897176	-2.409099871709162	-6.572384484198325	-2.1795454545454542	-5.945454545454546	-110.1324420496349	6.332365130067586	-1.9221372489998676	-1.922173727027981	0.0020900370558736	38	-0.000230992193190511	6.332365125854516
55	135	3	wm	8	43	7	last	1017	ESACC	R	2897053	2897069	17	859.1	793.8	859.7	794.5	0.03	54	2878132	2897176	-2.409099871709162	-6.572384484198325	-2.279545454545453	-5.784090909090909	-111.50970177238662	6.217076091215785	-1.9221372489998676	-1.946211443845103	1.379349759807605	107	-0.149656644204904	6.215274572600334
56	135	3	wm	9	39	0	first	1086	ESACC	R	2912001	2912149	149	1021.1	523.4	648.0	498.4	5.22	300	2897176	2913212	-6.966473692567746	0.6842837794084515	-7.090909090909091	0.945454545454546	172.40535663140855	7.153661722017463	3.0436814636752767	3.009041121293119	1.9847454193857907	124	-0.24775573517981103	7.149370121118599
57	135	3	wm	9	39	1	corrective	1087	ESACC	R	2912273	2912347	75	636.6	495.2	647.1	500.8	0.26	82	2897176	2913212	-6.966473692567746	0.6842837794084515	-7.111363636363635	0.8909090909090907	172.8592083818071	7.166952753915676	3.0436814636752767	3.016962328653513	1.5308936689872368	77	-0.1914719940641276	7.164394618692398
58	135	3	wm	9	39	2	corrective	1088	ESACC	R	2912424	2912451	28	650.5	496.6	649.3	501.3	0.18	54	2897176	2913212	-6.966473692567746	0.6842837794084515	-7.061363636363637	0.8795454545454543	172.8999511087994	7.115929778431647	3.0436814636752767	3.01767342338577	1.4901509419949477	92	-0.18505052480573417	7.1135232420256695
59	135	3	wm	9	39	3	corrective	1089	ESACC	R	2912543	2912581	39	656.3	510.0	650.8	489.9	0.77	190	2897176	2913212	-6.966473692567746	0.6842837794084515	-7.027272727272728	1.138636363636364	170.79629342075407	7.11892230271311	3.0436814636752767	2.980957670394487	3.5938086300402747	422	-0.44623307598880296	7.104922997046463
60	135	3	wm	9	39	4	response	1090	ESACC	R	2913003	2913060	58	652.1	477.7	661.3	482.5	0.22	79	2897176	2913212	-6.966473692567746	0.6842837794084515	-6.788636363636365	1.306818181818182	169.10380161809096	6.913274002816361	3.0436814636752767	2.951418115875002	5.286300432703373	152	-0.6369372480952613	6.88387016001939
61	135	3	wm	10	45	0	first	1202	ESACC	R	2931043	2931148	106	1039.4	508.5	1177.9	709.8	7.84	346	2913212	2932248	3.338302274852144	-6.152701676639052	4.952272727272729	-3.859090909090908	-37.92773715576072	6.278342759830604	-1.0736715382513031	-0.6619638911990143	-23.589110569357867	69	2.512434964512196	5.753716916829847
62	135	3	wm	10	45	1	corrective	1203	ESACC	R	2931217	2931222	6	1173.8	718.0	1173.4	715.8	0.08	55	2913212	2932248	3.338302274852144	-6.152701676639052	4.850000000000002	-3.995454545454544	-39.48186956734497	6.28380116050734	-1.0736715382513031	-0.6890886187931184	-22.034978157773654	33	2.357509733362881	5.8248008448265995
63	135	3	wm	10	45	2	corrective	1204	ESACC	R	2931255	2931275	21	1179.8	710.1	1183.1	722.6	0.47	77	2913212	2932248	3.338302274852144	-6.152701676639052	5.070454545454544	-4.15	-39.299195037062645	6.552252230914241	-1.0736715382513031	-0.6859003467801584	-22.21765268805595	81	2.4775771060719833	6.06577455738248
64	135	3	wm	10	45	3	corrective	1205	ESACC	R	2931356	2931384	29	1175.2	715.3	1183.4	727.8	0.48	112	2913212	2932248	3.338302274852144	-6.152701676639052	5.077272727272729	-4.268181818181817	-40.05190573276968	6.632953669381786	-1.0736715382513031	-0.6990376267352231	-21.46494199234893	66	2.427209049817962	6.172902932060984
65	135	3	wm	10	45	4	corrective	1206	ESACC	R	2931450	2931506	57	1181.3	724.6	1154.3	762.5	1.46	111	2913212	2932248	3.338302274852144	-6.152701676639052	4.41590909090909	-5.056818181818182	-48.870638911481365	6.713543268881232	-1.0736715382513031	-0.8529535565586073	-12.646208813637257	29	1.4697976610920966	6.5506761527790935
66	135	3	wm	10	45	5	response	1207	ESACC	R	2931535	2931550	16	1156.4	760.0	1164.7	773.7	0.52	81	2913212	2932248	3.338302274852144	-6.152701676639052	4.652272727272728	-5.311363636363637	-48.7845811729523	7.060752453287934	-1.0736715382513031	-0.8514515656744546	-12.732266552166328	195	1.556158414204765	6.88713265419734
